Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
NY-CMP-49422,Paid Ads,Premium Shoppers,16.0,"Google, Facebook",59598.0,4067.0,1430.0,889.0,672084.0,303.28,1.49,English,10.72,Working Women,02-12-2024
NY-CMP-17987,Social Media,College Students,12.0,"YouTube, Facebook, Instagram",20505.0,2891.0,,,793902.0,103.24,4.95,Tamil,28.68,College Students,05-07-2024
NY-CMP-2661,Paid Ads,Working Women,5.0,"YouTube, Facebook, Instagram",89637.0,2224.0,846.0,527.0,296701.0,534.87,,,4.01,Premium Shoppers,27-02-2025
NY-CMP-4661,SEO,Tier 2 City Customers,25.0,"Google, YouTube",53982.0,2109.0,748.0,555.0,174825.0,250.54,0.26,English,6.32,Working Women,14-02-2025
NY-CMP-46636,Social Media,Premium Shoppers,28.0,"Google, Instagram, YouTube",55230.0,3481.0,889.0,346.0,192376.0,851.39,-0.35,Tamil,8.54,Youth,
NY-CMP-49960,SEO,College Students,10.0,Google,99266.0,14827.0,3037.0,1108.0,305808.0,137.97,1.0,Hindi,19.11,Youth,31-10-2024
NY-CMP-18432,Paid Ads,Tier 2 City Customers,21.0,WhatsApp,65104.0,2528.0,1155.0,741.0,239343.0,105.34,2.07,Hindi,6.8,Premium Shoppers,
NY-CMP-15528,Paid Ads,College Students,25.0,"Google, YouTube",36907.0,1642.0,610.0,226.0,,884.11,-0.51,Hindi,6.71,Premium Shoppers,04-09-2024
NY-CMP-36700,Paid Ads,Working Women,24.0,Email,49296.0,,501.0,150.0,34650.0,1714.91,-0.87,Hindi,4.72,Youth,16-05-2025
NY-CMP-12359,Paid Ads,Working Women,19.0,"Facebook, WhatsApp, YouTube",76069.0,2215.0,984.0,754.0,269178.0,89.31,3.0,Bengali,5.2,Youth,20-12-2024
NY-CMP-29998,SEO,Premium Shoppers,30.0,"Facebook, Google",39619.0,2883.0,588.0,274.0,112066.0,706.62,-0.42,English,9.45,Working Women,22-12-2024
NY-CMP-41917,Email,Premium Shoppers,15.0,"Instagram, WhatsApp",12135.0,1168.0,681.0,365.0,168995.0,276.86,0.67,Hindi,18.24,Tier 2 City Customers,27-04-2025
NY-CMP-11522,Influencer,Tier 2 City Customers,17.0,"Instagram, Facebook, Email",59033.0,5109.0,,862.0,209466.0,291.06,-0.17,Tamil,12.42,Working Women,
NY-CMP-2670,Influencer,,19.0,WhatsApp,44264.0,6413.0,2701.0,1463.0,633479.0,93.92,3.61,Bengali,23.9,Working Women,14-01-2025
NY-CMP-38399,SEO,Premium Shoppers,8.0,"WhatsApp, Facebook",27791.0,2463.0,520.0,272.0,84320.0,,-0.66,Hindi,11.71,Youth,23-08-2024
NY-CMP-49150,,Tier 2 City Customers,14.0,"WhatsApp, Google",47913.0,3693.0,2144.0,,580707.0,287.86,0.98,English,14.31,Tier 2 City Customers,19-03-2025
NY-CMP-15513,Influencer,College Students,20.0,"WhatsApp, Facebook",75739.0,10024.0,2542.0,856.0,219992.0,,0.95,Tamil,17.72,Working Women,26-10-2024
NY-CMP-8845,Social Media,Working Women,6.0,"WhatsApp, Email, YouTube",97271.0,14326.0,3212.0,1433.0,772387.0,112.33,3.8,Tamil,19.5,Tier 2 City Customers,05-10-2024
NY-CMP-17714,Influencer,Youth,16.0,Google,,,157.0,110.0,56540.0,1217.12,-0.58,English,4.53,Youth,24-07-2024
NY-CMP-38969,SEO,College Students,13.0,Google,21344.0,1164.0,576.0,194.0,125712.0,792.93,-0.18,Tamil,9.06,Tier 2 City Customers,24-04-2025
NY-CMP-39901,Paid Ads,College Students,7.0,Instagram,32982.0,2387.0,519.0,367.0,,224.31,2.12,Bengali,9.92,Tier 2 City Customers,19-06-2025
NY-CMP-24709,SEO,College Students,13.0,"Facebook, YouTube",94931.0,10149.0,4068.0,,1771280.0,63.89,7.76,,18.31,Premium Shoppers,28-02-2025
NY-CMP-2621,SEO,Youth,23.0,"YouTube, Email",94192.0,11896.0,7017.0,3048.0,,44.4,15.28,Bengali,,Premium Shoppers,14-10-2024
NY-CMP-40571,Email,Premium Shoppers,10.0,"YouTube, Facebook",90272.0,2168.0,671.0,467.0,131694.0,235.86,0.2,Hindi,3.66,Youth,
NY-CMP-38776,Social Media,Working Women,5.0,Email,53410.0,4082.0,903.0,710.0,414640.0,155.99,2.74,English,,Youth,02-09-2024
NY-CMP-43111,Social Media,Premium Shoppers,7.0,"YouTube, Email",61845.0,5758.0,1162.0,796.0,552424.0,168.6,3.12,English,12.48,Working Women,29-07-2024
NY-CMP-40473,Influencer,Youth,7.0,YouTube,,3615.0,1666.0,608.0,484576.0,171.98,3.63,Tamil,15.08,Premium Shoppers,27-01-2025
NY-CMP-37944,Influencer,Working Women,8.0,"Email, Google",28834.0,2268.0,713.0,311.0,194686.0,846.41,,Bengali,11.42,Premium Shoppers,11-08-2024
NY-CMP-51561,Influencer,Tier 2 City Customers,6.0,"WhatsApp, Instagram",27253.0,3411.0,1681.0,753.0,451047.0,172.62,2.47,Bengali,21.45,Working Women,30-12-2024
NY-CMP-45970,Paid Ads,Youth,5.0,"YouTube, Email, Google",81520.0,9542.0,3779.0,1389.0,576435.0,47.46,7.74,English,18.04,Youth,02-02-2025
NY-CMP-22222,Email,Tier 2 City Customers,13.0,"WhatsApp, Instagram, Facebook",92868.0,9857.0,2230.0,678.0,524772.0,178.78,3.33,Bengali,13.75,Tier 2 City Customers,15-08-2024
NY-CMP-45234,SEO,Youth,5.0,"Google, YouTube",95361.0,4940.0,1301.0,637.0,129311.0,,-0.39,Hindi,7.21,Tier 2 City Customers,23-07-2024
NY-CMP-10118,Paid Ads,Tier 2 City Customers,13.0,Google,27282.0,1464.0,848.0,394.0,119382.0,577.37,-0.48,,9.92,Tier 2 City Customers,27-08-2024
NY-CMP-15916,SEO,Premium Shoppers,5.0,"Google, Email, Facebook",21131.0,3047.0,1148.0,687.0,,426.93,0.26,Tamil,23.1,Youth,11-09-2024
NY-CMP-52264,Email,Youth,24.0,"WhatsApp, Instagram, Email",23889.0,1782.0,796.0,558.0,259470.0,291.78,0.59,Bengali,13.13,Premium Shoppers,17-03-2025
NY-CMP-14077,Email,Youth,10.0,Facebook,29239.0,2425.0,729.0,542.0,192952.0,153.7,1.32,Tamil,12.64,Youth,26-05-2025
NY-CMP-20269,Paid Ads,Premium Shoppers,23.0,WhatsApp,93821.0,9446.0,5259.0,3910.0,2490670.0,30.54,19.86,Bengali,19.84,College Students,09-10-2024
NY-CMP-9145,Email,Tier 2 City Customers,20.0,"Email, Facebook",15295.0,403.0,162.0,100.0,58500.0,,-0.61,Hindi,4.35,Youth,09-09-2024
NY-CMP-18348,Email,Youth,12.0,"WhatsApp, Instagram",82789.0,9658.0,3088.0,2166.0,1349418.0,82.6,6.54,Bengali,18.01,Working Women,28-03-2025
NY-CMP-17420,Email,College Students,5.0,"WhatsApp, YouTube, Facebook",92019.0,9368.0,2467.0,777.0,445221.0,318.36,0.8,Hindi,13.71,Tier 2 City Customers,23-02-2025
NY-CMP-11801,Email,Youth,20.0,"WhatsApp, Instagram",90208.0,11283.0,6478.0,2426.0,594370.0,98.36,1.49,Tamil,22.38,Premium Shoppers,23-12-2024
NY-CMP-10553,Paid Ads,Premium Shoppers,14.0,"Instagram, WhatsApp",64203.0,3280.0,862.0,456.0,137712.0,,-0.34,Tamil,7.16,Working Women,15-03-2025
NY-CMP-14924,Paid Ads,Premium Shoppers,19.0,"YouTube, Facebook",71555.0,6361.0,3215.0,1760.0,394240.0,85.89,1.61,Bengali,15.84,Tier 2 City Customers,22-11-2024
NY-CMP-51169,Email,Working Women,10.0,"Google, YouTube, Facebook",49692.0,4968.0,2494.0,,573118.0,136.77,2.43,Tamil,17.48,Youth,21-03-2025
NY-CMP-30718,Social Media,Premium Shoppers,24.0,"Facebook, Google",45829.0,1010.0,526.0,372.0,271932.0,397.55,0.84,Tamil,4.16,Premium Shoppers,24-10-2024
NY-CMP-3592,Social Media,,27.0,"YouTube, WhatsApp, Facebook",79962.0,11844.0,4151.0,2371.0,1266114.0,42.33,11.62,Tamil,22.97,College Students,30-03-2025
NY-CMP-50281,Social Media,,18.0,"Facebook, WhatsApp",74159.0,9625.0,2577.0,1874.0,633412.0,125.95,1.68,Tamil,18.98,Premium Shoppers,03-01-2025
NY-CMP-19087,SEO,,9.0,"Instagram, Email",65620.0,8419.0,2830.0,2044.0,,54.36,10.13,Bengali,20.26,Youth,
NY-CMP-9788,Paid Ads,Premium Shoppers,11.0,"Email, YouTube, Facebook",27928.0,678.0,140.0,98.0,41748.0,2663.3,-0.84,Tamil,3.28,Youth,22-11-2024
NY-CMP-4761,SEO,Working Women,9.0,Instagram,23312.0,3268.0,1215.0,810.0,583200.0,321.84,1.24,English,22.71,Tier 2 City Customers,14-12-2024
NY-CMP-4393,SEO,Youth,24.0,"Facebook, WhatsApp, Google",,4224.0,2281.0,1223.0,332656.0,148.89,0.83,Hindi,8.84,Premium Shoppers,26-03-2025
NY-CMP-47594,Paid Ads,Premium Shoppers,22.0,"Instagram, Email, Facebook",43332.0,2490.0,947.0,491.0,176760.0,109.49,2.29,Tamil,9.06,Youth,07-10-2024
NY-CMP-18598,Influencer,Youth,23.0,"Email, Google, Instagram",32204.0,3041.0,1034.0,404.0,197556.0,197.36,1.48,Tamil,13.91,Youth,26-02-2025
NY-CMP-47053,Social Media,College Students,26.0,"Google, YouTube",29722.0,2317.0,600.0,288.0,125280.0,783.99,-0.45,Bengali,10.78,Youth,05-09-2024
NY-CMP-17392,Paid Ads,College Students,29.0,,77541.0,2127.0,928.0,535.0,301205.0,520.73,0.08,Hindi,4.63,College Students,27-11-2024
NY-CMP-6954,SEO,Youth,18.0,"WhatsApp, Facebook, Email",91447.0,13409.0,7005.0,3490.0,2160310.0,41.98,13.75,Tamil,26.14,,30-08-2024
NY-CMP-34173,Email,Working Women,24.0,"Facebook, Email",40707.0,3210.0,833.0,471.0,232674.0,,1.09,Tamil,11.09,Premium Shoppers,28-09-2024
NY-CMP-17290,Email,College Students,12.0,Google,52883.0,7885.0,2598.0,1471.0,307439.0,55.0,2.8,Bengali,22.6,Tier 2 City Customers,02-10-2024
NY-CMP-52353,SEO,Tier 2 City Customers,29.0,"WhatsApp, Google",83092.0,6663.0,1938.0,938.0,542164.0,270.83,1.13,English,11.48,Tier 2 City Customers,31-07-2024
NY-CMP-18802,SEO,Working Women,23.0,"Email, YouTube, WhatsApp",61404.0,2313.0,1166.0,534.0,244572.0,555.79,-0.18,Hindi,6.54,Working Women,18-04-2025
NY-CMP-38218,SEO,Working Women,10.0,Instagram,23262.0,694.0,339.0,124.0,56296.0,2086.16,-0.78,Bengali,4.97,,23-11-2024
NY-CMP-3098,SEO,Working Women,24.0,"Instagram, Email",,11654.0,4133.0,2022.0,,39.87,15.55,Bengali,21.42,College Students,22-11-2024
NY-CMP-36015,Email,College Students,29.0,"Google, Email, Instagram",52612.0,,857.0,447.0,145722.0,333.47,-0.02,English,6.43,Working Women,23-07-2024
NY-CMP-41269,Paid Ads,Youth,30.0,WhatsApp,94211.0,,5076.0,2075.0,931675.0,30.44,13.75,Hindi,19.99,College Students,30-09-2024
NY-CMP-35452,Influencer,Working Women,29.0,Instagram,78523.0,1865.0,537.0,,91960.0,492.35,-0.11,Bengali,3.33,Tier 2 City Customers,15-09-2024
NY-CMP-1659,Paid Ads,Premium Shoppers,15.0,"Google, Email, WhatsApp",41701.0,1469.0,760.0,438.0,168192.0,360.46,0.07,Tamil,6.4,Working Women,13-03-2025
NY-CMP-44916,,Youth,29.0,"YouTube, Instagram, Facebook",32983.0,3628.0,1594.0,561.0,447117.0,130.95,5.09,English,17.53,Tier 2 City Customers,13-11-2024
NY-CMP-16135,,Tier 2 City Customers,28.0,"WhatsApp, YouTube, Facebook",51068.0,,2885.0,1069.0,566570.0,128.09,3.14,Tamil,,College Students,21-05-2025
NY-CMP-33056,Email,College Students,26.0,"WhatsApp, Facebook",79645.0,4815.0,1127.0,499.0,349300.0,126.14,4.55,English,,Premium Shoppers,26-09-2024
NY-CMP-47908,Influencer,Premium Shoppers,13.0,Google,67630.0,2245.0,1324.0,436.0,267704.0,608.57,0.01,English,5.92,Premium Shoppers,18-08-2024
NY-CMP-40368,Social Media,Working Women,16.0,WhatsApp,16329.0,1735.0,870.0,576.0,351936.0,214.95,1.84,English,19.48,Tier 2 City Customers,03-10-2024
NY-CMP-55773,Email,College Students,11.0,WhatsApp,,4006.0,1503.0,729.0,,293.4,0.26,,,Working Women,01-01-2025
NY-CMP-16189,Social Media,Working Women,18.0,"Facebook, Google",19684.0,2900.0,,1005.0,572850.0,154.82,2.68,Tamil,26.64,Youth,23-05-2025
NY-CMP-30679,Influencer,Working Women,19.0,"Instagram, YouTube, Google",36931.0,4217.0,2208.0,1337.0,759416.0,79.42,6.15,Hindi,21.02,College Students,17-07-2024
NY-CMP-14609,Social Media,College Students,22.0,"Facebook, Email, Instagram",71872.0,9508.0,3938.0,2247.0,874083.0,123.16,2.16,Hindi,21.83,Working Women,29-09-2024
NY-CMP-29882,SEO,Premium Shoppers,26.0,"YouTube, Facebook",20909.0,2315.0,1354.0,629.0,214489.0,125.1,1.73,Tamil,20.56,Youth,17-04-2025
NY-CMP-47117,Social Media,College Students,19.0,"Email, WhatsApp, Google",67683.0,3891.0,1970.0,852.0,559764.0,222.08,1.96,Bengali,9.92,Tier 2 City Customers,22-04-2025
NY-CMP-13263,Paid Ads,Youth,11.0,"WhatsApp, Google, Instagram",79818.0,3007.0,1344.0,640.0,156160.0,273.44,-0.11,English,6.25,College Students,16-10-2024
NY-CMP-12645,SEO,College Students,8.0,"Facebook, Instagram, YouTube",,,614.0,357.0,262038.0,255.43,1.87,English,4.79,Tier 2 City Customers,13-03-2025
NY-CMP-1729,Influencer,Tier 2 City Customers,29.0,"Google, Email, Instagram",34715.0,2635.0,793.0,596.0,405876.0,366.46,,Tamil,11.59,Tier 2 City Customers,21-01-2025
NY-CMP-2414,Influencer,College Students,13.0,Google,54793.0,8172.0,4745.0,3090.0,1489380.0,89.17,4.41,Hindi,29.21,Premium Shoppers,26-03-2025
NY-CMP-30357,Influencer,Youth,20.0,"WhatsApp, Instagram, Google",91641.0,10760.0,3923.0,3010.0,1357510.0,92.65,3.87,Bengali,19.31,Tier 2 City Customers,14-05-2025
NY-CMP-35951,Influencer,Working Women,14.0,"WhatsApp, Google, Facebook",82470.0,6392.0,2721.0,1956.0,655260.0,137.5,1.44,English,13.42,Youth,
NY-CMP-28496,Paid Ads,College Students,10.0,"Email, WhatsApp, Facebook",52195.0,7123.0,4037.0,2416.0,1848240.0,83.62,8.15,Tamil,26.01,Working Women,14-03-2025
NY-CMP-39820,SEO,Tier 2 City Customers,12.0,Google,73840.0,5782.0,1348.0,977.0,668268.0,279.1,1.45,Hindi,10.98,Working Women,02-11-2024
NY-CMP-14856,Influencer,Tier 2 City Customers,27.0,"Google, WhatsApp, Email",43542.0,5532.0,,1653.0,495900.0,152.55,0.97,English,21.96,Working Women,05-03-2025
NY-CMP-41334,Influencer,College Students,19.0,"YouTube, Email, Instagram",46512.0,5062.0,1504.0,912.0,637488.0,99.89,6.0,Bengali,16.08,Tier 2 City Customers,06-05-2025
NY-CMP-36949,Social Media,Tier 2 City Customers,20.0,"WhatsApp, YouTube, Facebook",51800.0,4014.0,1626.0,802.0,206916.0,368.33,-0.3,Hindi,12.44,Working Women,19-07-2024
NY-CMP-38871,Email,Premium Shoppers,18.0,"YouTube, Google",61656.0,5255.0,1677.0,539.0,336875.0,430.74,0.45,Tamil,12.12,Premium Shoppers,23-09-2024
NY-CMP-31332,Social Media,College Students,8.0,"WhatsApp, Facebook",83475.0,3351.0,1987.0,1051.0,485562.0,85.72,4.39,Bengali,7.65,Tier 2 City Customers,10-08-2024
NY-CMP-21717,Email,Premium Shoppers,23.0,"Instagram, Facebook, Google",94076.0,8304.0,2779.0,1825.0,974550.0,133.15,3.01,Hindi,13.72,Youth,20-12-2024
NY-CMP-50987,SEO,Working Women,,,15535.0,711.0,,125.0,72500.0,2247.97,-0.74,Tamil,7.58,Tier 2 City Customers,08-07-2024
NY-CMP-16897,SEO,Tier 2 City Customers,15.0,"YouTube, Facebook, Instagram",57791.0,6074.0,1221.0,688.0,268320.0,97.59,3.0,Bengali,13.81,Premium Shoppers,28-11-2024
NY-CMP-32234,Paid Ads,Working Women,24.0,"WhatsApp, YouTube, Instagram",20335.0,849.0,384.0,298.0,238400.0,427.84,0.87,Hindi,7.53,Working Women,11-08-2024
NY-CMP-30755,SEO,College Students,10.0,Google,86347.0,5787.0,3410.0,1952.0,1036512.0,111.99,3.74,English,12.91,College Students,31-01-2025
NY-CMP-33673,Paid Ads,Premium Shoppers,11.0,"WhatsApp, Google",27595.0,1745.0,,235.0,156275.0,991.53,-0.33,Hindi,,College Students,03-05-2025
NY-CMP-39200,,Premium Shoppers,25.0,"YouTube, Email",58700.0,2431.0,1271.0,590.0,231870.0,453.21,-0.13,Tamil,7.31,Tier 2 City Customers,10-11-2024
NY-CMP-13959,Influencer,College Students,19.0,"YouTube, Email",65250.0,1591.0,468.0,348.0,233160.0,689.08,-0.03,English,3.69,College Students,24-02-2025
NY-CMP-15001,Paid Ads,Youth,6.0,Facebook,28294.0,4193.0,2011.0,1541.0,1180406.0,116.96,5.55,Hindi,27.37,Youth,28-10-2024
NY-CMP-35852,Email,Working Women,18.0,"Google, WhatsApp, YouTube",23654.0,2123.0,733.0,579.0,290079.0,88.5,4.66,Hindi,14.52,Youth,01-06-2025
NY-CMP-52105,Social Media,,14.0,YouTube,52123.0,5166.0,2719.0,1375.0,800250.0,100.35,4.8,English,17.77,Working Women,04-10-2024
NY-CMP-38866,Email,Tier 2 City Customers,13.0,"Facebook, Email",43077.0,4060.0,931.0,346.0,91344.0,503.73,-0.48,Bengali,12.39,Working Women,13-08-2024
NY-CMP-35167,Email,Tier 2 City Customers,21.0,"Instagram, Email, WhatsApp",16218.0,919.0,258.0,130.0,87620.0,2168.5,-0.69,Hindi,8.06,College Students,16-10-2024
NY-CMP-7383,Email,Premium Shoppers,13.0,"Google, YouTube",64628.0,4750.0,,832.0,634816.0,336.61,1.27,Tamil,11.34,Youth,21-11-2024
NY-CMP-42209,Paid Ads,Premium Shoppers,12.0,"Email, Facebook, Instagram",38513.0,5690.0,1645.0,905.0,,234.54,-0.14,English,21.4,College Students,26-04-2025
NY-CMP-41432,Social Media,Premium Shoppers,5.0,"Google, YouTube, Instagram",55734.0,1132.0,406.0,292.0,97528.0,657.33,-0.49,English,3.28,Working Women,09-02-2025
NY-CMP-55521,SEO,Youth,,Email,57927.0,,2736.0,1649.0,504594.0,181.23,0.69,Tamil,16.95,College Students,13-05-2025
NY-CMP-38962,,Youth,15.0,"Instagram, WhatsApp, Facebook",10007.0,601.0,161.0,97.0,37345.0,,-0.83,English,,Youth,08-12-2024
NY-CMP-44304,Influencer,Youth,27.0,Facebook,70172.0,9858.0,3551.0,2725.0,1027325.0,35.72,9.56,Hindi,22.99,Youth,06-07-2024
NY-CMP-32628,Influencer,College Students,9.0,Facebook,19864.0,1947.0,469.0,365.0,285795.0,521.67,0.5,Hindi,14.0,Premium Shoppers,02-03-2025
NY-CMP-19419,Social Media,College Students,30.0,"WhatsApp, Google, Facebook",48294.0,,1575.0,,207774.0,185.12,0.65,Hindi,17.88,Working Women,02-12-2024
NY-CMP-29385,SEO,Premium Shoppers,23.0,"Instagram, Email, Google",19353.0,2276.0,1074.0,535.0,184575.0,134.55,1.56,Hindi,20.07,Tier 2 City Customers,28-07-2024
NY-CMP-29532,Paid Ads,Youth,15.0,"WhatsApp, Facebook",98041.0,12925.0,6830.0,2539.0,761700.0,109.8,1.73,English,22.74,College Students,17-10-2024
NY-CMP-45984,Paid Ads,Youth,7.0,"Instagram, Facebook",65305.0,9133.0,3922.0,1998.0,1228770.0,95.04,5.47,English,23.05,Working Women,20-01-2025
NY-CMP-23730,SEO,,25.0,Instagram,30074.0,1598.0,928.0,300.0,82500.0,956.4,-0.71,Hindi,9.4,Tier 2 City Customers,28-09-2024
NY-CMP-49041,Influencer,College Students,13.0,Facebook,42189.0,965.0,439.0,217.0,161014.0,1129.52,-0.34,Hindi,3.84,College Students,05-09-2024
NY-CMP-15848,Paid Ads,Youth,8.0,"Email, Google, WhatsApp",63303.0,5959.0,2384.0,867.0,421362.0,251.74,0.93,,14.55,Working Women,29-04-2025
NY-CMP-38462,Influencer,Premium Shoppers,28.0,"Email, YouTube, WhatsApp",46228.0,3435.0,1125.0,582.0,339306.0,199.7,1.92,Bengali,11.12,Tier 2 City Customers,10-04-2025
NY-CMP-10728,Paid Ads,Youth,24.0,,14531.0,,904.0,294.0,158466.0,459.71,0.17,English,20.51,Youth,05-07-2024
NY-CMP-23071,Paid Ads,Premium Shoppers,19.0,Facebook,39847.0,2360.0,519.0,207.0,139104.0,967.3,-0.31,Tamil,7.74,Youth,02-05-2025
NY-CMP-19988,Paid Ads,Tier 2 City Customers,18.0,Facebook,43109.0,4219.0,1311.0,829.0,568694.0,218.08,2.15,Hindi,14.75,Premium Shoppers,22-05-2025
NY-CMP-48689,Social Media,Youth,18.0,YouTube,90939.0,5241.0,1765.0,1259.0,980761.0,44.36,16.56,Tamil,,Tier 2 City Customers,07-08-2024
NY-CMP-9191,,Youth,28.0,Facebook,87629.0,12322.0,6666.0,3442.0,2447262.0,58.35,11.19,Tamil,25.6,Working Women,09-03-2025
NY-CMP-48754,Paid Ads,Premium Shoppers,15.0,"Email, WhatsApp, Instagram",72485.0,6524.0,3094.0,935.0,545105.0,209.79,1.78,English,14.56,Working Women,20-05-2025
NY-CMP-17601,Influencer,Working Women,23.0,"WhatsApp, YouTube",13117.0,1426.0,808.0,446.0,,,4.18,Bengali,20.43,Youth,24-08-2024
NY-CMP-11941,SEO,Working Women,13.0,"WhatsApp, Instagram, Google",35007.0,4829.0,2523.0,1839.0,1460166.0,95.16,7.34,Hindi,26.25,Premium Shoppers,24-02-2025
NY-CMP-7788,Social Media,Youth,21.0,"Email, Facebook",70082.0,1810.0,384.0,159.0,79659.0,906.74,,Tamil,3.36,Working Women,05-09-2024
NY-CMP-49542,Social Media,College Students,5.0,"YouTube, Email",34739.0,1070.0,239.0,126.0,100548.0,700.1,0.14,Hindi,4.13,Tier 2 City Customers,24-03-2025
NY-CMP-41013,Influencer,Premium Shoppers,13.0,"YouTube, Email",81082.0,8619.0,2442.0,1348.0,961124.0,49.62,13.37,Hindi,15.3,Premium Shoppers,19-02-2025
NY-CMP-17612,Paid Ads,Premium Shoppers,30.0,"Instagram, Facebook",42968.0,5147.0,1271.0,520.0,,175.01,1.82,Bengali,16.15,Premium Shoppers,21-12-2024
NY-CMP-44313,Influencer,Tier 2 City Customers,20.0,"WhatsApp, Google, Email",66279.0,6243.0,2176.0,825.0,430650.0,,0.49,English,13.95,Working Women,15-12-2024
NY-CMP-36104,,College Students,18.0,"Facebook, Email, WhatsApp",77821.0,,3087.0,2417.0,1655645.0,57.36,10.94,Hindi,18.43,Youth,13-07-2024
NY-CMP-49461,Email,Premium Shoppers,20.0,"WhatsApp, Instagram",34600.0,1872.0,931.0,667.0,237452.0,327.04,,Hindi,10.03,,03-11-2024
NY-CMP-55701,Email,Working Women,23.0,WhatsApp,12692.0,850.0,227.0,106.0,63706.0,,-0.3,Tamil,9.32,Working Women,08-05-2025
NY-CMP-49089,Email,Tier 2 City Customers,29.0,"Google, Facebook",40633.0,4153.0,,1291.0,569331.0,151.66,1.91,Tamil,19.41,Youth,15-10-2024
NY-CMP-34446,Influencer,College Students,12.0,Email,15620.0,1545.0,327.0,244.0,104676.0,319.55,0.34,Hindi,13.55,College Students,05-04-2025
NY-CMP-7468,Influencer,Tier 2 City Customers,30.0,"Instagram, WhatsApp",21269.0,2766.0,,942.0,283542.0,184.55,0.63,Tamil,24.1,College Students,03-02-2025
NY-CMP-16982,Influencer,Tier 2 City Customers,21.0,,25746.0,2410.0,643.0,234.0,103428.0,389.32,0.14,Bengali,,College Students,12-09-2024
NY-CMP-21024,Influencer,Youth,6.0,"Google, YouTube",97906.0,8089.0,4288.0,1641.0,930447.0,156.74,2.62,English,14.32,College Students,16-12-2024
NY-CMP-52518,Paid Ads,Premium Shoppers,28.0,"WhatsApp, YouTube, Facebook",11876.0,1175.0,328.0,207.0,68103.0,282.64,0.16,English,14.4,Working Women,14-02-2025
NY-CMP-29096,Social Media,Youth,8.0,"Google, Instagram",89054.0,6166.0,2287.0,1030.0,472770.0,204.08,1.25,Bengali,10.65,Youth,24-08-2024
NY-CMP-27441,Influencer,College Students,5.0,"Google, YouTube, Facebook",64893.0,7423.0,2177.0,711.0,248139.0,401.96,-0.13,Hindi,15.89,Tier 2 City Customers,28-07-2024
NY-CMP-23790,SEO,Tier 2 City Customers,5.0,"Email, Google",34041.0,905.0,267.0,91.0,28119.0,566.96,-0.45,English,3.71,Tier 2 City Customers,21-10-2024
NY-CMP-40440,SEO,College Students,5.0,"Facebook, YouTube",10164.0,1206.0,284.0,97.0,33659.0,1243.04,,Bengali,15.61,Youth,
NY-CMP-16551,Paid Ads,Tier 2 City Customers,22.0,"Facebook, Instagram, YouTube",86695.0,5546.0,2585.0,1898.0,730730.0,146.41,1.63,Tamil,,Premium Shoppers,11-09-2024
NY-CMP-47012,Paid Ads,Working Women,8.0,WhatsApp,39915.0,3298.0,1283.0,818.0,649492.0,249.5,2.18,Tamil,13.53,Tier 2 City Customers,27-03-2025
NY-CMP-27072,Influencer,Youth,8.0,"WhatsApp, Instagram, Google",21699.0,807.0,197.0,72.0,53136.0,2086.25,-0.65,Bengali,4.96,College Students,19-11-2024
NY-CMP-47986,Influencer,Premium Shoppers,16.0,YouTube,46015.0,6160.0,3403.0,2108.0,567052.0,83.68,2.21,English,25.36,Working Women,25-02-2025
NY-CMP-37420,Paid Ads,Premium Shoppers,23.0,"YouTube, WhatsApp, Google",,1353.0,636.0,366.0,119682.0,617.67,,English,4.68,Youth,20-11-2024
NY-CMP-9318,Paid Ads,Premium Shoppers,24.0,"WhatsApp, Facebook, Email",17610.0,453.0,108.0,64.0,14336.0,2764.39,-0.92,Hindi,3.55,College Students,02-01-2025
NY-CMP-35201,Email,Premium Shoppers,27.0,"Instagram, Email",53494.0,5931.0,,2125.0,892500.0,30.67,,Hindi,20.12,College Students,15-02-2025
NY-CMP-16142,Social Media,Working Women,6.0,"WhatsApp, Instagram, Facebook",98875.0,,7070.0,4067.0,2033500.0,34.7,13.41,Bengali,24.24,Premium Shoppers,26-03-2025
NY-CMP-55320,Social Media,Working Women,29.0,"Facebook, YouTube, Google",46831.0,3780.0,808.0,245.0,118335.0,519.81,-0.07,Tamil,10.32,Youth,07-09-2024
NY-CMP-51792,Paid Ads,Working Women,13.0,"Instagram, Email, WhatsApp",,3048.0,1285.0,592.0,307840.0,295.46,0.76,Tamil,7.46,Tier 2 City Customers,13-07-2024
NY-CMP-32577,Paid Ads,Premium Shoppers,8.0,Email,86188.0,9200.0,2174.0,,744150.0,90.44,3.99,Bengali,15.11,Working Women,21-05-2025
NY-CMP-40676,Social Media,Premium Shoppers,,WhatsApp,94727.0,,1470.0,780.0,202020.0,239.48,0.08,English,9.19,Youth,04-07-2024
