Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
PU-CMP-39901,Social Media,Youth,5.0,"Instagram, YouTube, WhatsApp",18602.0,1035.0,,196.0,118384.0,794.01,-0.24,Bengali,8.76,College Students,
PU-CMP-24709,Social Media,College Students,30.0,"YouTube, Instagram",,7099.0,4064.0,2107.0,1510719.0,77.51,8.25,English,19.27,Working Women,05-08-2024
PU-CMP-2621,SEO,College Students,18.0,,70627.0,1576.0,856.0,534.0,338022.0,303.72,1.08,Bengali,4.2,Tier 2 City Customers,20-05-2025
PU-CMP-40571,Social Media,Youth,23.0,"YouTube, Instagram, Google",44168.0,4508.0,1752.0,918.0,624240.0,138.47,3.91,Bengali,16.25,Tier 2 City Customers,14-10-2024
PU-CMP-38776,Influencer,College Students,10.0,WhatsApp,42326.0,4694.0,2762.0,1349.0,986119.0,38.13,18.17,English,20.8,Tier 2 City Customers,28-04-2025
PU-CMP-43111,Paid Ads,Working Women,5.0,"WhatsApp, Facebook, Email",52017.0,1788.0,560.0,273.0,71799.0,239.9,,English,5.04,College Students,17-06-2025
PU-CMP-40473,Influencer,Premium Shoppers,,"Instagram, YouTube, Google",71814.0,4103.0,2364.0,1327.0,,83.37,2.45,Bengali,10.85,Working Women,25-02-2025
PU-CMP-37944,Social Media,College Students,7.0,"Google, Email, Facebook",42739.0,2783.0,1018.0,320.0,,906.59,-0.42,Bengali,9.64,Premium Shoppers,11-01-2025
PU-CMP-51561,,Working Women,15.0,WhatsApp,90489.0,4440.0,,779.0,217341.0,362.58,-0.23,Hindi,8.17,Tier 2 City Customers,04-05-2025
PU-CMP-45970,Paid Ads,Tier 2 City Customers,27.0,Facebook,35252.0,2007.0,1032.0,813.0,289428.0,165.38,1.15,Bengali,10.93,Youth,12-05-2025
PU-CMP-22222,Paid Ads,College Students,29.0,Google,62502.0,1801.0,559.0,193.0,77972.0,975.0,-0.59,Tamil,4.08,College Students,05-04-2025
PU-CMP-45234,Social Media,Youth,7.0,WhatsApp,12856.0,1178.0,416.0,330.0,255420.0,534.85,0.45,Hindi,14.97,Premium Shoppers,03-02-2025
PU-CMP-10118,SEO,Youth,30.0,"Instagram, Google, Facebook",90994.0,11198.0,2706.0,2096.0,1360304.0,83.71,6.75,English,17.58,Working Women,26-04-2025
PU-CMP-15916,SEO,Working Women,,"Facebook, WhatsApp, YouTube",91295.0,6238.0,3491.0,1902.0,981432.0,37.95,12.6,Hindi,12.74,Youth,13-07-2024
PU-CMP-52264,Paid Ads,College Students,7.0,"Google, Instagram",82401.0,5032.0,1287.0,610.0,410530.0,128.74,4.23,Tamil,8.41,Tier 2 City Customers,16-09-2024
PU-CMP-14077,SEO,Premium Shoppers,8.0,"WhatsApp, Google, Instagram",53473.0,7650.0,4018.0,3155.0,2306305.0,78.89,8.27,Hindi,27.72,Tier 2 City Customers,14-09-2024
PU-CMP-20269,Influencer,Youth,18.0,Facebook,41931.0,4689.0,1396.0,1069.0,385909.0,96.93,2.72,English,17.06,Youth,20-03-2025
PU-CMP-9145,Influencer,,5.0,Email,46437.0,5840.0,2473.0,1739.0,1239907.0,161.29,3.42,Bengali,21.65,Youth,13-12-2024
,SEO,Premium Shoppers,23.0,"YouTube, Instagram, Google",88035.0,10576.0,4090.0,2108.0,569160.0,,2.43,Hindi,19.05,,03-10-2024
PU-CMP-17420,Paid Ads,Working Women,14.0,"Facebook, WhatsApp",63997.0,1364.0,427.0,239.0,58794.0,948.13,-0.74,English,3.17,College Students,31-10-2024
PU-CMP-11801,SEO,Working Women,9.0,"Email, YouTube",52643.0,3220.0,991.0,442.0,352716.0,156.39,4.1,Hindi,8.84,Youth,21-11-2024
PU-CMP-10553,,Youth,18.0,"Email, Facebook",25873.0,975.0,403.0,280.0,80640.0,921.16,-0.69,Hindi,6.41,College Students,05-07-2024
PU-CMP-14924,Social Media,Tier 2 City Customers,24.0,"YouTube, Instagram",68705.0,5567.0,1717.0,1267.0,297745.0,161.08,0.46,Hindi,12.45,College Students,30-01-2025
PU-CMP-51169,Paid Ads,Youth,,"Instagram, Facebook",14235.0,1772.0,955.0,310.0,241800.0,472.07,0.65,English,21.33,Premium Shoppers,27-07-2024
PU-CMP-30718,Email,Youth,5.0,"Email, WhatsApp",17976.0,467.0,221.0,122.0,31354.0,687.84,-0.63,Hindi,4.51,Tier 2 City Customers,12-04-2025
PU-CMP-3592,Influencer,Premium Shoppers,9.0,Email,89653.0,12531.0,6153.0,3872.0,3070496.0,58.94,,Hindi,25.16,Working Women,20-09-2024
PU-CMP-50281,Paid Ads,Premium Shoppers,11.0,"WhatsApp, YouTube",15143.0,,433.0,247.0,57304.0,388.88,-0.4,English,12.18,College Students,07-04-2025
PU-CMP-19087,Paid Ads,Premium Shoppers,20.0,"YouTube, Facebook",27892.0,659.0,300.0,149.0,90145.0,588.27,0.03,English,3.97,Premium Shoppers,19-12-2024
PU-CMP-9788,Paid Ads,Tier 2 City Customers,5.0,Instagram,60490.0,8804.0,2523.0,797.0,409658.0,302.3,0.7,English,20.04,College Students,29-08-2024
PU-CMP-4761,Email,Premium Shoppers,16.0,WhatsApp,84803.0,11047.0,3145.0,2014.0,561906.0,113.41,1.46,Hindi,19.11,Working Women,14-11-2024
PU-CMP-4393,Paid Ads,Working Women,5.0,WhatsApp,81466.0,1815.0,418.0,251.0,79567.0,1132.88,-0.72,Bengali,3.05,Working Women,24-05-2025
PU-CMP-47594,Paid Ads,Premium Shoppers,27.0,"Email, Instagram, Facebook",46807.0,6847.0,1898.0,650.0,408200.0,196.26,2.2,Tamil,20.07,Premium Shoppers,17-02-2025
PU-CMP-18598,Social Media,College Students,6.0,"Facebook, Email, Instagram",44660.0,1983.0,734.0,497.0,170471.0,255.68,0.34,Hindi,7.2,College Students,14-10-2024
PU-CMP-47053,SEO,Tier 2 City Customers,27.0,"Email, YouTube",86351.0,12213.0,6235.0,2748.0,1876884.0,101.67,5.72,Bengali,24.55,Premium Shoppers,21-11-2024
PU-CMP-17392,Influencer,Tier 2 City Customers,19.0,WhatsApp,,3449.0,1837.0,854.0,476532.0,295.87,,Bengali,9.98,Working Women,23-04-2025
PU-CMP-6954,Paid Ads,Premium Shoppers,17.0,"Google, Facebook, Email",,3615.0,1829.0,1412.0,687644.0,82.77,4.88,English,19.14,Tier 2 City Customers,
PU-CMP-34173,Influencer,Premium Shoppers,12.0,"Facebook, Email",85188.0,7707.0,3301.0,2107.0,1434867.0,87.59,6.78,Tamil,15.4,College Students,07-08-2024
PU-CMP-17290,Paid Ads,Youth,9.0,Google,73420.0,2015.0,441.0,266.0,159866.0,719.39,-0.16,Bengali,3.71,Premium Shoppers,24-11-2024
PU-CMP-52353,Paid Ads,Youth,25.0,YouTube,65782.0,2178.0,700.0,394.0,90620.0,,0.08,English,4.97,Premium Shoppers,25-04-2025
PU-CMP-18802,SEO,Tier 2 City Customers,22.0,"Facebook, YouTube, Google",75779.0,3974.0,1415.0,560.0,383040.0,394.96,0.73,English,7.85,Tier 2 City Customers,15-02-2025
PU-CMP-38218,SEO,Youth,7.0,"YouTube, Email",87397.0,4953.0,2164.0,1511.0,852204.0,153.13,2.68,Tamil,9.87,College Students,16-05-2025
PU-CMP-3098,Paid Ads,Tier 2 City Customers,10.0,Email,73840.0,7411.0,4103.0,,1403430.0,62.37,8.2,English,18.9,Working Women,28-04-2025
PU-CMP-36015,Social Media,Tier 2 City Customers,22.0,Google,64820.0,5586.0,1682.0,1247.0,344172.0,167.92,0.64,,13.14,Premium Shoppers,15-05-2025
,SEO,Premium Shoppers,17.0,Facebook,34059.0,1175.0,355.0,229.0,174498.0,,,Tamil,5.16,College Students,30-09-2024
PU-CMP-35452,Paid Ads,Premium Shoppers,18.0,"Google, Facebook",55922.0,7429.0,2365.0,1495.0,826735.0,187.44,1.95,English,20.19,Tier 2 City Customers,23-11-2024
PU-CMP-1659,Influencer,Tier 2 City Customers,,"YouTube, Instagram, Email",84581.0,6907.0,2064.0,1625.0,411125.0,115.23,1.2,Hindi,12.53,Premium Shoppers,17-03-2025
PU-CMP-44916,Paid Ads,Working Women,9.0,"Instagram, Google, Email",,4988.0,1364.0,866.0,567230.0,179.89,2.64,Tamil,13.13,Youth,11-05-2025
PU-CMP-16135,Influencer,Premium Shoppers,13.0,"Google, YouTube, Instagram",93476.0,8566.0,1875.0,1439.0,820230.0,174.19,2.27,Hindi,12.71,Tier 2 City Customers,10-01-2025
PU-CMP-33056,Paid Ads,Tier 2 City Customers,20.0,Google,62095.0,4063.0,2040.0,1115.0,452690.0,174.74,1.32,Hindi,11.62,Premium Shoppers,02-12-2024
PU-CMP-47908,Social Media,Youth,6.0,"WhatsApp, Google",33966.0,802.0,160.0,89.0,,2979.6,-0.74,English,3.09,Tier 2 City Customers,06-01-2025
PU-CMP-40368,,Working Women,13.0,Email,28838.0,714.0,189.0,104.0,43160.0,547.12,-0.24,Bengali,3.49,College Students,05-10-2024
PU-CMP-55773,Email,Tier 2 City Customers,24.0,"WhatsApp, YouTube",48797.0,3046.0,1389.0,647.0,423785.0,159.89,,Hindi,10.41,Tier 2 City Customers,28-05-2025
PU-CMP-16189,SEO,Working Women,10.0,"WhatsApp, Facebook",97625.0,8738.0,3025.0,2306.0,1558856.0,22.49,29.06,English,14.41,College Students,01-11-2024
PU-CMP-30679,Social Media,Working Women,24.0,"Instagram, YouTube",81914.0,9643.0,3349.0,2504.0,1983168.0,85.15,8.3,Hindi,18.92,Working Women,23-10-2024
,Influencer,Tier 2 City Customers,28.0,"Google, Email, Facebook",12560.0,1097.0,542.0,371.0,91266.0,,-0.31,Tamil,16.0,Premium Shoppers,12-02-2025
PU-CMP-29882,SEO,Working Women,15.0,"WhatsApp, Facebook, Email",47311.0,3214.0,1857.0,733.0,549017.0,400.75,0.87,Tamil,12.27,Premium Shoppers,06-11-2024
PU-CMP-47117,Paid Ads,Tier 2 City Customers,23.0,Email,32635.0,2185.0,1113.0,447.0,304854.0,121.89,4.6,Hindi,11.48,Youth,06-06-2025
PU-CMP-13263,Paid Ads,,6.0,"YouTube, Instagram, Google",89147.0,3415.0,1587.0,1039.0,418717.0,253.76,0.59,English,6.78,Working Women,19-11-2024
PU-CMP-12645,Social Media,Youth,28.0,Facebook,90314.0,11176.0,5434.0,1696.0,1244864.0,,9.68,Bengali,20.27,College Students,27-02-2025
PU-CMP-1729,SEO,Tier 2 City Customers,27.0,Facebook,90862.0,4121.0,1103.0,398.0,230442.0,,2.05,English,6.19,Premium Shoppers,15-04-2025
PU-CMP-2414,Social Media,College Students,30.0,"Email, WhatsApp",78787.0,5763.0,2419.0,1773.0,549630.0,83.6,2.71,Bengali,12.64,Premium Shoppers,19-04-2025
PU-CMP-30357,Social Media,College Students,10.0,"Instagram, YouTube",86447.0,3933.0,1756.0,1329.0,272445.0,199.63,0.03,Hindi,8.12,Premium Shoppers,
PU-CMP-35951,Paid Ads,Youth,7.0,"Email, Instagram, YouTube",31098.0,3072.0,1332.0,951.0,507834.0,100.41,4.32,Hindi,17.22,Premium Shoppers,17-06-2025
PU-CMP-28496,SEO,Premium Shoppers,23.0,WhatsApp,84175.0,7286.0,1688.0,,154235.0,446.3,-0.37,Bengali,11.31,Tier 2 City Customers,02-03-2025
PU-CMP-39820,SEO,Tier 2 City Customers,7.0,"YouTube, Facebook, WhatsApp",93674.0,2613.0,1259.0,584.0,252872.0,454.43,-0.05,Tamil,4.76,College Students,03-05-2025
PU-CMP-14856,,Tier 2 City Customers,14.0,"Google, WhatsApp",88868.0,4291.0,,1166.0,755568.0,101.88,5.36,Bengali,8.05,Working Women,25-10-2024
PU-CMP-41334,Influencer,Working Women,26.0,"Google, Email, Facebook",32146.0,1424.0,680.0,503.0,385298.0,128.21,4.97,English,8.11,Tier 2 City Customers,12-04-2025
PU-CMP-36949,Social Media,Working Women,7.0,"Facebook, WhatsApp, Google",67937.0,5497.0,2938.0,886.0,546662.0,165.98,2.72,Bengali,13.72,Premium Shoppers,10-05-2025
PU-CMP-38871,SEO,Premium Shoppers,17.0,"Instagram, Email",41244.0,4407.0,2376.0,910.0,223860.0,,-0.21,English,18.65,College Students,22-11-2024
PU-CMP-31332,Email,,15.0,"Google, Email, WhatsApp",17172.0,2119.0,526.0,168.0,39144.0,1399.87,-0.83,English,16.38,College Students,10-04-2025
PU-CMP-21717,SEO,Working Women,,"Email, Instagram",48787.0,2940.0,870.0,677.0,421771.0,376.16,0.66,Tamil,9.2,Working Women,27-04-2025
PU-CMP-50987,Paid Ads,Premium Shoppers,21.0,"WhatsApp, Email, Instagram",45909.0,,227.0,88.0,,918.5,-0.3,English,3.01,Working Women,16-10-2024
PU-CMP-16897,SEO,Tier 2 City Customers,22.0,"Google, Facebook, Email",70220.0,7854.0,2729.0,1760.0,851840.0,162.4,1.98,English,17.58,Working Women,21-03-2025
,Email,Premium Shoppers,30.0,Email,42758.0,1007.0,464.0,174.0,113448.0,885.64,-0.26,Bengali,3.85,Premium Shoppers,09-12-2024
PU-CMP-30755,Influencer,College Students,25.0,Facebook,92777.0,7595.0,3285.0,1185.0,466890.0,59.39,5.63,English,13.0,Working Women,12-10-2024
PU-CMP-33673,Social Media,College Students,6.0,"WhatsApp, YouTube, Google",23844.0,1075.0,531.0,221.0,134368.0,516.0,0.18,Tamil,7.66,College Students,24-02-2025
PU-CMP-39200,Influencer,College Students,9.0,"Instagram, WhatsApp",71289.0,6093.0,2966.0,2045.0,1417185.0,141.98,3.88,Hindi,15.58,College Students,02-02-2025
PU-CMP-13959,,College Students,22.0,"Google, Facebook, YouTube",27982.0,1696.0,866.0,279.0,193347.0,849.44,-0.18,Tamil,10.15,Premium Shoppers,31-12-2024
PU-CMP-15001,,Working Women,25.0,WhatsApp,84890.0,5226.0,2740.0,1366.0,969860.0,131.6,4.4,English,10.99,Tier 2 City Customers,30-07-2024
PU-CMP-35852,Paid Ads,College Students,11.0,"Email, Instagram, YouTube",66198.0,4370.0,972.0,591.0,333324.0,287.17,0.96,Tamil,8.96,Premium Shoppers,13-06-2025
PU-CMP-52105,Social Media,College Students,16.0,"Google, Facebook",31333.0,1920.0,453.0,317.0,75446.0,374.38,-0.36,English,8.59,Youth,23-08-2024
PU-CMP-38866,Social Media,Tier 2 City Customers,10.0,"YouTube, Facebook",80817.0,7172.0,1600.0,552.0,220800.0,460.09,-0.13,Hindi,11.54,Tier 2 City Customers,09-01-2025
PU-CMP-35167,Paid Ads,Working Women,23.0,"Facebook, Email, Google",32853.0,2900.0,1666.0,1253.0,327033.0,89.54,1.92,Tamil,17.71,College Students,13-03-2025
PU-CMP-7383,Social Media,College Students,29.0,"Email, WhatsApp",82233.0,4330.0,1113.0,,114000.0,273.11,-0.12,Bengali,7.2,Premium Shoppers,17-03-2025
PU-CMP-42209,Paid Ads,Tier 2 City Customers,10.0,"Instagram, Facebook",44130.0,5546.0,2570.0,1057.0,819175.0,155.6,3.98,English,20.79,Youth,07-11-2024
PU-CMP-41432,Social Media,College Students,11.0,YouTube,69104.0,7733.0,3995.0,2599.0,1985636.0,62.52,11.22,Bengali,20.73,Premium Shoppers,01-03-2025
,SEO,Working Women,30.0,"YouTube, WhatsApp",19604.0,1705.0,541.0,244.0,70272.0,548.98,-0.48,Bengali,12.7,Youth,29-11-2024
PU-CMP-38962,Paid Ads,Premium Shoppers,29.0,,90807.0,4974.0,1613.0,991.0,389463.0,62.8,5.26,English,8.35,College Students,04-02-2025
PU-CMP-44304,Social Media,,6.0,"Facebook, WhatsApp, Email",51040.0,7590.0,3141.0,1743.0,425292.0,108.71,1.24,Hindi,24.44,Working Women,24-07-2024
PU-CMP-32628,Influencer,Youth,17.0,Google,79873.0,4944.0,1609.0,1154.0,563152.0,242.04,1.02,Bengali,9.65,Working Women,20-11-2024
PU-CMP-19419,Paid Ads,Working Women,5.0,Email,59566.0,5712.0,2755.0,1953.0,1107351.0,,6.6,English,17.49,Youth,10-11-2024
PU-CMP-29385,Paid Ads,College Students,12.0,Google,44176.0,1224.0,339.0,144.0,63792.0,1586.97,-0.72,Tamil,3.86,Working Women,05-10-2024
PU-CMP-29532,SEO,Tier 2 City Customers,20.0,"Instagram, Google",74269.0,9307.0,3787.0,2888.0,2194880.0,48.36,14.72,Tamil,21.52,Youth,10-04-2025
PU-CMP-45984,Email,Premium Shoppers,28.0,Facebook,72468.0,7970.0,3047.0,2267.0,1403273.0,35.57,16.4,Tamil,18.33,Working Women,06-08-2024
PU-CMP-23730,Email,Youth,30.0,"Email, WhatsApp",42552.0,5708.0,1386.0,1013.0,220834.0,148.06,0.47,Bengali,19.05,Tier 2 City Customers,22-11-2024
PU-CMP-49041,Paid Ads,Premium Shoppers,14.0,"Email, Google, Facebook",71979.0,5157.0,2379.0,979.0,494395.0,69.24,6.29,Bengali,,College Students,16-04-2025
PU-CMP-15848,SEO,Premium Shoppers,8.0,"Google, WhatsApp, Instagram",77445.0,4289.0,1368.0,1066.0,538330.0,161.56,2.13,English,8.68,Premium Shoppers,
PU-CMP-38462,Email,Working Women,9.0,"Email, WhatsApp, Facebook",97031.0,5397.0,2291.0,1415.0,768345.0,61.67,7.81,Tamil,9.38,Youth,04-08-2024
PU-CMP-10728,Email,Premium Shoppers,30.0,,86315.0,3986.0,1378.0,,,234.68,1.91,English,6.95,Youth,29-12-2024
PU-CMP-23071,SEO,Youth,17.0,"Facebook, Google",32570.0,1885.0,694.0,464.0,310416.0,271.76,1.46,Hindi,9.34,College Students,20-02-2025
PU-CMP-19988,Email,Working Women,25.0,"Email, YouTube",39430.0,1650.0,670.0,510.0,351390.0,472.5,0.46,Hindi,7.18,Premium Shoppers,18-04-2025
PU-CMP-48689,Email,Premium Shoppers,21.0,"Google, Email, YouTube",97931.0,12075.0,4506.0,3422.0,2641784.0,16.82,44.89,Hindi,20.43,Working Women,23-12-2024
PU-CMP-9191,Influencer,Tier 2 City Customers,9.0,Instagram,,4613.0,2190.0,758.0,502554.0,335.63,0.98,Bengali,7.74,College Students,29-11-2024
PU-CMP-48754,Influencer,Tier 2 City Customers,29.0,YouTube,95252.0,13804.0,4286.0,2098.0,568558.0,28.96,,Hindi,21.19,Youth,18-03-2025
PU-CMP-17601,Paid Ads,Working Women,5.0,"Facebook, Google, YouTube",,1248.0,724.0,506.0,368368.0,512.12,0.42,Bengali,14.35,Youth,18-01-2025
PU-CMP-11941,Paid Ads,Tier 2 City Customers,18.0,"Facebook, YouTube, Google",20961.0,2558.0,1114.0,660.0,225720.0,354.57,-0.04,Tamil,20.67,Working Women,21-08-2024
,Paid Ads,College Students,11.0,"WhatsApp, Google, Instagram",16328.0,510.0,264.0,137.0,75898.0,1951.88,-0.72,,5.58,Youth,21-01-2025
,Influencer,Tier 2 City Customers,27.0,Facebook,38369.0,1603.0,687.0,498.0,123006.0,164.14,0.5,Hindi,7.27,Working Women,
PU-CMP-41013,SEO,Tier 2 City Customers,29.0,Google,67560.0,4807.0,2798.0,1578.0,757440.0,,8.2,Hindi,13.59,Premium Shoppers,21-01-2025
PU-CMP-17612,Email,Working Women,,"Instagram, Google, Email",50202.0,5088.0,1983.0,978.0,492912.0,198.91,1.53,English,16.03,Tier 2 City Customers,07-11-2024
PU-CMP-44313,Email,Youth,8.0,"Facebook, Google",27482.0,3121.0,1369.0,915.0,726510.0,226.85,2.5,Hindi,19.67,,06-05-2025
PU-CMP-36104,SEO,Youth,17.0,"Google, YouTube, Instagram",14713.0,1211.0,463.0,227.0,163440.0,1180.13,-0.39,Hindi,12.92,Youth,07-12-2024
PU-CMP-49461,Influencer,Working Women,19.0,"WhatsApp, Google",87570.0,8732.0,4355.0,2128.0,972496.0,,,Bengali,17.37,College Students,
PU-CMP-55701,Paid Ads,College Students,29.0,Google,73838.0,5375.0,3086.0,1096.0,442784.0,197.42,1.05,Hindi,12.94,Tier 2 City Customers,13-02-2025
PU-CMP-49089,SEO,Premium Shoppers,7.0,"YouTube, WhatsApp",24595.0,3318.0,1493.0,,465234.0,72.37,7.06,Tamil,,Working Women,09-07-2024
PU-CMP-34446,Social Media,Working Women,25.0,"YouTube, Email, Google",10369.0,621.0,320.0,206.0,159032.0,615.95,0.25,Hindi,11.06,College Students,30-01-2025
PU-CMP-7468,Paid Ads,Tier 2 City Customers,26.0,Google,56633.0,4843.0,1861.0,576.0,,193.38,1.45,Hindi,12.85,Premium Shoppers,30-04-2025
PU-CMP-16982,,Working Women,19.0,"Facebook, WhatsApp",30331.0,1610.0,766.0,562.0,151740.0,239.63,0.13,Tamil,9.69,Working Women,28-02-2025
PU-CMP-21024,Social Media,Premium Shoppers,10.0,"Email, Facebook, Instagram",58131.0,2710.0,823.0,581.0,420644.0,279.13,1.59,English,7.08,Tier 2 City Customers,11-06-2025
PU-CMP-52518,Influencer,Tier 2 City Customers,30.0,"YouTube, Email, Facebook",,3430.0,1035.0,419.0,314250.0,209.84,2.57,Hindi,15.83,College Students,26-03-2025
PU-CMP-29096,Paid Ads,Youth,24.0,"Instagram, WhatsApp",93556.0,2780.0,1448.0,1025.0,603725.0,73.39,7.03,Bengali,5.61,Premium Shoppers,22-03-2025
PU-CMP-27441,Social Media,College Students,9.0,"Email, Instagram, WhatsApp",84265.0,4874.0,1064.0,659.0,430327.0,367.15,0.78,Hindi,7.83,College Students,30-09-2024
PU-CMP-23790,Social Media,Youth,23.0,Google,74585.0,7950.0,4111.0,2693.0,786356.0,75.05,2.89,English,19.78,Working Women,14-01-2025
PU-CMP-40440,Influencer,Youth,11.0,"Instagram, YouTube, WhatsApp",,5673.0,,1411.0,393669.0,151.13,0.85,English,12.47,Youth,07-08-2024
PU-CMP-16551,Social Media,Tier 2 City Customers,7.0,Email,85366.0,12688.0,6233.0,3904.0,2689856.0,18.02,37.23,Tamil,26.74,Tier 2 City Customers,23-08-2024
PU-CMP-47012,Social Media,College Students,22.0,,41989.0,1251.0,665.0,239.0,67876.0,1075.02,-0.74,English,5.13,Premium Shoppers,02-10-2024
PU-CMP-27072,Paid Ads,Working Women,17.0,"Instagram, Facebook, WhatsApp",30002.0,4069.0,1433.0,1128.0,798624.0,243.5,1.91,English,22.1,College Students,04-01-2025
PU-CMP-47986,Email,Youth,6.0,"YouTube, Google",53111.0,2279.0,1022.0,581.0,341628.0,344.16,0.71,Bengali,7.31,Premium Shoppers,08-04-2025
PU-CMP-37420,Social Media,Youth,29.0,Facebook,26378.0,1006.0,212.0,64.0,38272.0,3622.41,-0.83,Bengali,4.86,Premium Shoppers,26-11-2024
PU-CMP-9318,Social Media,Premium Shoppers,23.0,"WhatsApp, Email, YouTube",77507.0,2024.0,910.0,547.0,246150.0,322.59,0.39,English,,Tier 2 City Customers,14-01-2025
PU-CMP-35201,Email,Premium Shoppers,18.0,"WhatsApp, Facebook, YouTube",45574.0,944.0,247.0,153.0,31365.0,1614.68,-0.87,Hindi,2.95,College Students,17-07-2024
PU-CMP-16142,Email,College Students,8.0,"Instagram, WhatsApp, YouTube",18630.0,407.0,123.0,87.0,31233.0,2425.62,-0.85,,3.31,Youth,13-01-2025
PU-CMP-55320,SEO,Youth,27.0,"Instagram, YouTube, Email",55131.0,7355.0,3946.0,2461.0,1289564.0,29.25,16.92,English,24.96,Tier 2 City Customers,02-03-2025
PU-CMP-51792,Email,Tier 2 City Customers,24.0,"Google, WhatsApp",19675.0,2948.0,925.0,558.0,149544.0,134.93,0.99,Tamil,22.52,Working Women,
PU-CMP-32577,Influencer,Tier 2 City Customers,9.0,"Facebook, Instagram",52194.0,4309.0,1853.0,949.0,386243.0,286.94,0.42,Bengali,13.62,Tier 2 City Customers,28-01-2025
,Paid Ads,Working Women,25.0,,82418.0,9931.0,2207.0,1624.0,967904.0,170.56,2.49,Bengali,16.7,Premium Shoppers,16-01-2025
PU-CMP-36785,SEO,College Students,11.0,"WhatsApp, Google",32828.0,3016.0,1483.0,1032.0,285864.0,168.69,0.64,Bengali,16.85,Working Women,17-10-2024
PU-CMP-22342,Social Media,Youth,,"Email, YouTube",51236.0,7526.0,2815.0,2152.0,1680712.0,125.58,5.22,Bengali,24.38,Premium Shoppers,29-12-2024
PU-CMP-37107,,Youth,25.0,"YouTube, WhatsApp",61460.0,8333.0,1815.0,1407.0,409437.0,115.7,1.52,English,,Tier 2 City Customers,05-09-2024
PU-CMP-32179,Social Media,College Students,15.0,Email,90147.0,6542.0,1569.0,1003.0,698088.0,107.65,5.47,Bengali,10.11,Tier 2 City Customers,07-02-2025
PU-CMP-43273,Paid Ads,Working Women,5.0,"Facebook, Google",80286.0,3980.0,2034.0,1060.0,729280.0,151.92,3.53,English,8.81,Tier 2 City Customers,18-05-2025
PU-CMP-10010,Social Media,Youth,9.0,"Instagram, WhatsApp",,1627.0,677.0,327.0,217128.0,228.04,1.91,Bengali,13.35,Premium Shoppers,23-09-2024
PU-CMP-24370,,Tier 2 City Customers,13.0,Facebook,58590.0,6463.0,3545.0,2105.0,,98.0,6.41,English,20.67,College Students,10-02-2025
PU-CMP-5168,SEO,Premium Shoppers,25.0,"Google, Email",30448.0,1935.0,1149.0,643.0,435311.0,278.42,1.43,Hindi,12.24,Working Women,02-10-2024
PU-CMP-18616,Influencer,Premium Shoppers,9.0,"Instagram, Google, Facebook",40167.0,4424.0,2489.0,1437.0,672516.0,,9.88,Tamil,20.79,Youth,25-07-2024
PU-CMP-15073,Email,College Students,20.0,"Instagram, Email, YouTube",50019.0,1819.0,567.0,314.0,140986.0,710.08,-0.37,Hindi,5.4,Tier 2 City Customers,06-01-2025
PU-CMP-3668,Email,College Students,27.0,"Google, Instagram",82303.0,1918.0,740.0,271.0,155012.0,939.23,-0.39,English,3.56,College Students,22-04-2025
PU-CMP-41333,Paid Ads,Youth,21.0,Email,92078.0,6975.0,2288.0,813.0,611376.0,215.66,2.49,Hindi,,Premium Shoppers,15-10-2024
PU-CMP-9115,Email,Tier 2 City Customers,23.0,Email,95276.0,3089.0,1395.0,767.0,273819.0,91.86,2.89,Hindi,5.51,Premium Shoppers,31-12-2024
PU-CMP-20415,Social Media,College Students,18.0,"Facebook, WhatsApp",47600.0,5215.0,3127.0,1591.0,738224.0,108.22,3.29,Tamil,,Youth,18-01-2025
,Influencer,Youth,12.0,Facebook,97624.0,9110.0,1828.0,,483184.0,153.44,1.63,Bengali,12.43,,19-11-2024
PU-CMP-46577,Paid Ads,Premium Shoppers,15.0,Google,,3882.0,1945.0,966.0,709044.0,292.13,1.51,Hindi,22.83,Premium Shoppers,05-09-2024
PU-CMP-17425,Email,Youth,6.0,Google,50400.0,2868.0,912.0,593.0,148250.0,380.7,-0.34,,8.68,Youth,30-05-2025
PU-CMP-6835,Influencer,Youth,30.0,"Email, Google, Instagram",70675.0,8423.0,3948.0,1505.0,453005.0,128.66,1.34,Bengali,19.63,Youth,04-03-2025
PU-CMP-32717,Email,,27.0,"Google, WhatsApp, Instagram",32048.0,3427.0,1574.0,579.0,353769.0,197.26,2.1,Tamil,17.41,Working Women,03-07-2024
