Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
TI-CMP-1578,Email,Premium Shoppers,10.0,"Google, YouTube",90317.0,2422.0,1299.0,464.0,367952.0,279.98,1.83,Hindi,4.63,Working Women,25-08-2024
TI-CMP-38074,SEO,Working Women,7.0,Facebook,82153.0,8186.0,3998.0,1215.0,,223.58,2.41,Tamil,16.31,Working Women,20-12-2024
TI-CMP-3360,Email,Tier 2 City Customers,22.0,"Instagram, Facebook, Google",14620.0,1798.0,413.0,209.0,137313.0,1285.67,-0.49,Hindi,16.55,College Students,07-07-2024
TI-CMP-4653,Email,Working Women,10.0,WhatsApp,75526.0,6260.0,3442.0,2208.0,476928.0,75.15,1.87,Tamil,15.77,Tier 2 City Customers,04-05-2025
TI-CMP-3949,Paid Ads,Youth,,Google,88288.0,12179.0,5559.0,3338.0,2369980.0,51.81,12.7,Bengali,23.87,Youth,27-08-2024
TI-CMP-32532,Influencer,College Students,20.0,"Instagram, YouTube, Facebook",18822.0,2355.0,1281.0,626.0,446338.0,275.03,1.59,English,22.64,Working Women,22-02-2025
TI-CMP-21896,Social Media,Working Women,9.0,Facebook,49555.0,6427.0,1334.0,640.0,133120.0,196.27,0.06,Hindi,16.95,Youth,12-03-2025
TI-CMP-48621,Paid Ads,Youth,16.0,"Instagram, Facebook",62098.0,8988.0,5223.0,1716.0,509652.0,,1.74,Hindi,25.65,College Students,25-09-2024
TI-CMP-10842,Paid Ads,Youth,7.0,"Google, Facebook, Instagram",25663.0,2598.0,1396.0,661.0,374787.0,,5.02,Bengali,18.14,Premium Shoppers,02-09-2024
TI-CMP-25163,,Tier 2 City Customers,19.0,"Google, Email",52796.0,1739.0,754.0,500.0,390000.0,250.38,2.12,Tamil,5.67,Premium Shoppers,27-01-2025
TI-CMP-26387,Paid Ads,Premium Shoppers,30.0,"Facebook, Instagram",96414.0,13687.0,7557.0,5237.0,2403783.0,43.04,9.66,Tamil,27.47,Youth,07-09-2024
TI-CMP-35676,Social Media,Youth,15.0,"Email, Google, Facebook",20116.0,1120.0,348.0,111.0,84693.0,1898.32,-0.6,Tamil,7.85,Tier 2 City Customers,14-04-2025
TI-CMP-44117,SEO,Youth,30.0,"Google, Instagram",32338.0,666.0,201.0,65.0,37700.0,1175.69,-0.51,English,2.88,Working Women,29-01-2025
TI-CMP-22816,Paid Ads,Youth,7.0,"Email, WhatsApp",18456.0,1808.0,586.0,383.0,213331.0,632.73,-0.12,English,15.05,College Students,15-05-2025
TI-CMP-48214,Influencer,Tier 2 City Customers,21.0,"Instagram, Google, YouTube",25002.0,1710.0,796.0,336.0,200928.0,333.48,0.79,Tamil,11.37,Premium Shoppers,23-02-2025
TI-CMP-47543,Paid Ads,College Students,16.0,"Instagram, WhatsApp",61145.0,5952.0,1891.0,1462.0,605268.0,79.42,4.21,Hindi,15.22,,13-06-2025
TI-CMP-32763,Influencer,Tier 2 City Customers,8.0,"YouTube, Instagram",97201.0,3419.0,814.0,263.0,,318.37,1.44,Bengali,4.63,Youth,04-04-2025
TI-CMP-10892,Paid Ads,Working Women,21.0,"Google, Facebook",97409.0,8190.0,4359.0,1601.0,1162326.0,50.47,13.38,Hindi,14.53,Youth,12-04-2025
TI-CMP-49418,Social Media,Tier 2 City Customers,14.0,,55192.0,2576.0,1013.0,472.0,94872.0,588.79,-0.66,Hindi,7.36,Working Women,02-05-2025
TI-CMP-52289,Email,College Students,26.0,"Google, WhatsApp",25847.0,2058.0,502.0,232.0,68672.0,919.0,-0.68,English,10.8,Working Women,27-10-2024
TI-CMP-39439,Social Media,Tier 2 City Customers,19.0,Instagram,86070.0,11372.0,2755.0,909.0,,198.38,0.37,Bengali,17.47,Youth,06-10-2024
TI-CMP-34054,Influencer,Working Women,14.0,,76242.0,6561.0,1748.0,870.0,506340.0,289.97,1.01,Tamil,12.04,Youth,25-03-2025
TI-CMP-13725,Paid Ads,Working Women,15.0,"Email, Google",83910.0,10465.0,5594.0,3511.0,2398013.0,58.31,10.71,Tamil,23.32,Working Women,27-02-2025
TI-CMP-16350,Social Media,Youth,17.0,"Email, Facebook, WhatsApp",33396.0,3832.0,1505.0,1139.0,381565.0,116.3,1.88,Hindi,19.39,College Students,04-02-2025
TI-CMP-47640,Social Media,Youth,28.0,"Email, YouTube",97528.0,5633.0,2391.0,997.0,,127.43,4.31,Tamil,9.25,College Students,08-09-2024
TI-CMP-5614,Influencer,College Students,13.0,"Email, Google, Facebook",18174.0,2691.0,638.0,316.0,143148.0,659.97,-0.31,Tamil,20.06,Tier 2 City Customers,21-01-2025
TI-CMP-15467,Paid Ads,Premium Shoppers,25.0,"Google, Facebook, YouTube",23762.0,956.0,382.0,219.0,75336.0,1193.42,-0.71,English,6.55,Tier 2 City Customers,01-07-2024
TI-CMP-51726,Paid Ads,Working Women,14.0,"Email, Instagram, Facebook",34278.0,1889.0,701.0,398.0,205766.0,740.89,-0.3,Bengali,8.72,Youth,
TI-CMP-46355,Email,Premium Shoppers,,Facebook,58678.0,6226.0,2879.0,1297.0,683519.0,,1.67,Hindi,,Youth,22-11-2024
TI-CMP-2314,Email,Youth,30.0,"Facebook, Google, Email",77849.0,2620.0,1466.0,753.0,546678.0,72.01,9.08,Hindi,,Working Women,27-12-2024
TI-CMP-43601,Social Media,Working Women,9.0,Instagram,64857.0,5766.0,2884.0,1621.0,825089.0,135.95,2.74,Bengali,15.84,Tier 2 City Customers,14-09-2024
TI-CMP-27376,Influencer,Youth,14.0,Google,27521.0,2137.0,446.0,338.0,171028.0,458.84,0.1,Tamil,10.61,Working Women,
TI-CMP-8602,Social Media,College Students,5.0,"Facebook, YouTube, WhatsApp",23730.0,1829.0,709.0,319.0,,467.92,0.58,Tamil,12.04,Tier 2 City Customers,15-08-2024
TI-CMP-39380,Social Media,College Students,9.0,YouTube,79552.0,6749.0,3906.0,1255.0,437995.0,,4.19,Bengali,14.97,Premium Shoppers,29-08-2024
TI-CMP-33617,,Youth,13.0,Instagram,56822.0,5400.0,2445.0,1746.0,949824.0,147.84,2.68,Bengali,16.88,College Students,07-08-2024
TI-CMP-46451,Influencer,Tier 2 City Customers,9.0,,93324.0,7842.0,2127.0,1067.0,406527.0,266.36,0.43,English,,College Students,02-12-2024
TI-CMP-17111,Email,Youth,27.0,YouTube,32552.0,3494.0,1442.0,562.0,328208.0,490.24,0.19,Tamil,16.89,,07-07-2024
,Social Media,Premium Shoppers,8.0,"YouTube, Facebook",44499.0,3780.0,1478.0,971.0,232069.0,,-0.18,Bengali,14.0,Premium Shoppers,16-06-2025
TI-CMP-21458,Paid Ads,College Students,13.0,"WhatsApp, Instagram, YouTube",93727.0,8876.0,3387.0,2572.0,1774680.0,113.44,5.08,Tamil,15.83,Premium Shoppers,17-03-2025
TI-CMP-36668,SEO,College Students,7.0,"WhatsApp, Email, Instagram",26419.0,2304.0,871.0,688.0,178192.0,288.43,-0.1,English,14.62,Working Women,08-12-2024
TI-CMP-32441,SEO,College Students,14.0,Facebook,34971.0,4208.0,1305.0,800.0,572000.0,364.53,0.96,Hindi,18.05,Tier 2 City Customers,10-01-2025
TI-CMP-38717,Influencer,Tier 2 City Customers,18.0,YouTube,98131.0,10839.0,,1387.0,1091569.0,50.84,14.48,Bengali,16.59,College Students,23-11-2024
TI-CMP-40431,Influencer,Tier 2 City Customers,6.0,"Email, Facebook",81672.0,2036.0,1152.0,780.0,453180.0,375.53,0.55,Bengali,4.86,Premium Shoppers,16-07-2024
TI-CMP-45585,Paid Ads,Youth,5.0,"Email, YouTube, Facebook",50315.0,6313.0,1372.0,431.0,224551.0,479.46,0.09,Bengali,16.13,Working Women,23-04-2025
TI-CMP-15146,Paid Ads,Premium Shoppers,30.0,"Google, Email",59849.0,4274.0,1189.0,934.0,237236.0,150.64,0.69,Hindi,10.69,Premium Shoppers,24-08-2024
TI-CMP-27513,Social Media,,11.0,"Instagram, WhatsApp, YouTube",36591.0,5005.0,,765.0,446760.0,385.9,0.51,Tamil,19.99,College Students,26-01-2025
TI-CMP-31468,Social Media,Premium Shoppers,28.0,Email,47460.0,6286.0,3261.0,2137.0,1367680.0,53.21,11.03,Hindi,24.62,Premium Shoppers,30-10-2024
TI-CMP-53560,,Youth,14.0,YouTube,86088.0,5359.0,1613.0,526.0,303502.0,117.01,3.93,Bengali,8.71,Working Women,04-04-2025
TI-CMP-38632,Social Media,Working Women,25.0,"WhatsApp, Google",60870.0,7179.0,3244.0,1438.0,491796.0,64.13,4.33,Bengali,19.49,Working Women,22-04-2025
TI-CMP-10384,Paid Ads,College Students,16.0,"Facebook, WhatsApp",15003.0,1615.0,632.0,,197788.0,305.3,0.64,English,17.6,College Students,08-04-2025
TI-CMP-45274,Influencer,Working Women,17.0,"YouTube, Facebook",16306.0,542.0,220.0,151.0,90751.0,1479.7,-0.59,English,5.6,Youth,29-09-2024
TI-CMP-47219,SEO,Working Women,11.0,"WhatsApp, Facebook",48217.0,5905.0,2526.0,1488.0,812448.0,142.38,2.83,English,20.57,College Students,19-03-2025
TI-CMP-34884,Email,Premium Shoppers,10.0,"Email, YouTube",50099.0,7323.0,1557.0,1004.0,430716.0,100.78,3.26,Bengali,19.73,Tier 2 City Customers,09-07-2024
TI-CMP-55416,Social Media,Tier 2 City Customers,7.0,Google,47262.0,2827.0,1401.0,1105.0,,170.08,2.18,English,11.28,Tier 2 City Customers,01-09-2024
,Social Media,Youth,18.0,"WhatsApp, Google",28489.0,3957.0,2308.0,1333.0,1047738.0,52.13,14.08,Tamil,26.67,Premium Shoppers,03-03-2025
TI-CMP-45162,Email,Tier 2 City Customers,,"Facebook, YouTube, Google",58411.0,5734.0,,1999.0,1533233.0,,4.16,Bengali,18.78,Working Women,16-06-2025
TI-CMP-8064,Paid Ads,Premium Shoppers,26.0,Instagram,91467.0,12425.0,5084.0,2311.0,1217897.0,82.04,5.42,Tamil,21.67,Working Women,01-07-2024
TI-CMP-22829,Social Media,College Students,5.0,"Email, WhatsApp, Instagram",47216.0,1780.0,904.0,322.0,96922.0,392.62,-0.23,,6.37,Working Women,26-10-2024
TI-CMP-30923,Social Media,Premium Shoppers,21.0,WhatsApp,13965.0,1405.0,573.0,294.0,112896.0,357.33,0.07,English,16.27,Tier 2 City Customers,31-05-2025
TI-CMP-41479,Paid Ads,Working Women,24.0,Google,78396.0,10979.0,3957.0,2833.0,,33.1,15.34,English,22.67,Youth,27-12-2024
TI-CMP-1251,SEO,Working Women,,"Email, Instagram",58109.0,4334.0,1370.0,697.0,552721.0,189.02,3.2,Hindi,11.02,Youth,
TI-CMP-17776,Email,Youth,7.0,,47604.0,1640.0,430.0,274.0,175360.0,824.0,-0.22,Tamil,4.92,Premium Shoppers,08-08-2024
TI-CMP-10324,Email,Premium Shoppers,7.0,"YouTube, Facebook",95018.0,8115.0,3503.0,2796.0,561996.0,66.7,2.01,Hindi,15.17,Premium Shoppers,18-09-2024
TI-CMP-51610,Paid Ads,Premium Shoppers,8.0,"Google, WhatsApp, Instagram",21467.0,526.0,183.0,119.0,31654.0,2162.28,-0.88,Bengali,3.86,Working Women,04-05-2025
TI-CMP-24602,SEO,Tier 2 City Customers,11.0,"Google, YouTube, Instagram",,,4091.0,1657.0,944490.0,106.13,4.37,Tamil,21.41,,12-06-2025
TI-CMP-33829,Social Media,Youth,12.0,Email,58329.0,3371.0,748.0,298.0,133802.0,,-0.42,English,7.57,Youth,28-11-2024
TI-CMP-46667,Influencer,Working Women,16.0,YouTube,67862.0,1746.0,576.0,373.0,79449.0,199.65,0.07,Hindi,3.97,,04-01-2025
TI-CMP-7435,,Premium Shoppers,23.0,"Google, Instagram, Email",78673.0,3838.0,1517.0,964.0,228468.0,127.92,0.85,Hindi,8.03,Tier 2 City Customers,05-12-2024
TI-CMP-10613,Paid Ads,Youth,6.0,"YouTube, WhatsApp",39736.0,3652.0,896.0,481.0,149591.0,303.04,0.03,Tamil,12.66,College Students,
TI-CMP-8515,Paid Ads,Tier 2 City Customers,14.0,"Facebook, Email, YouTube",70011.0,6942.0,2233.0,1306.0,686956.0,134.95,2.9,English,14.97,Youth,30-10-2024
TI-CMP-19591,Social Media,Tier 2 City Customers,19.0,"Email, WhatsApp, YouTube",87681.0,2490.0,874.0,,174741.0,315.16,0.18,Bengali,4.37,Working Women,13-04-2025
TI-CMP-33438,Social Media,College Students,17.0,"WhatsApp, Email",,3693.0,1574.0,,390167.0,134.67,1.89,Hindi,10.33,Tier 2 City Customers,12-10-2024
TI-CMP-19623,Social Media,Tier 2 City Customers,26.0,"WhatsApp, Instagram, YouTube",64087.0,4938.0,2150.0,689.0,254930.0,333.96,0.11,Tamil,12.14,Premium Shoppers,23-10-2024
TI-CMP-26773,Email,,5.0,"YouTube, WhatsApp",,4858.0,2038.0,768.0,270336.0,322.97,0.09,Hindi,15.74,Working Women,01-04-2025
TI-CMP-33989,Email,Premium Shoppers,11.0,"YouTube, Instagram",54967.0,6352.0,3077.0,1198.0,885322.0,173.34,3.26,Hindi,19.33,Youth,20-09-2024
TI-CMP-13426,Influencer,Working Women,16.0,WhatsApp,90831.0,7481.0,4406.0,2123.0,1426656.0,105.29,5.38,English,15.42,Premium Shoppers,09-07-2024
TI-CMP-28455,SEO,College Students,27.0,"Email, Instagram",82139.0,5533.0,2551.0,993.0,752694.0,222.47,2.41,Hindi,11.05,College Students,18-10-2024
TI-CMP-10057,SEO,Working Women,20.0,"Google, YouTube, Facebook",73923.0,9525.0,4383.0,3250.0,1319500.0,74.07,4.48,Bengali,23.21,Tier 2 City Customers,13-08-2024
TI-CMP-25037,Paid Ads,Tier 2 City Customers,10.0,Google,76958.0,1836.0,1065.0,657.0,252288.0,160.01,1.4,Bengali,4.62,Working Women,05-06-2025
TI-CMP-35417,Influencer,Tier 2 City Customers,,Google,11858.0,637.0,212.0,132.0,100848.0,824.48,-0.07,English,8.27,Working Women,08-04-2025
TI-CMP-33120,SEO,College Students,8.0,"Facebook, WhatsApp",10681.0,,451.0,346.0,136324.0,556.99,-0.29,Bengali,15.15,Tier 2 City Customers,17-09-2024
TI-CMP-41320,Paid Ads,Tier 2 City Customers,10.0,"WhatsApp, Facebook, Email",25020.0,1716.0,355.0,201.0,62913.0,276.65,0.13,Tamil,9.08,Premium Shoppers,29-11-2024
TI-CMP-31142,Social Media,Premium Shoppers,28.0,YouTube,44717.0,1579.0,414.0,174.0,,765.23,-0.74,Bengali,4.85,Youth,24-05-2025
TI-CMP-9441,,College Students,6.0,"WhatsApp, YouTube",26985.0,659.0,188.0,,45600.0,1207.21,-0.53,Hindi,3.44,,04-03-2025
TI-CMP-56272,Influencer,Youth,22.0,,31941.0,2286.0,909.0,416.0,169312.0,465.94,-0.13,Hindi,11.31,Tier 2 City Customers,16-08-2024
TI-CMP-51173,SEO,,26.0,"Email, YouTube, WhatsApp",70441.0,7061.0,1891.0,1349.0,407398.0,123.56,1.44,Bengali,14.62,Tier 2 City Customers,04-10-2024
TI-CMP-21626,Social Media,Youth,20.0,"WhatsApp, Google",90116.0,5379.0,2016.0,936.0,662688.0,54.05,12.1,English,,Youth,08-05-2025
TI-CMP-8416,,College Students,19.0,"Facebook, Email, YouTube",97587.0,12277.0,4486.0,2464.0,1875104.0,102.68,6.41,English,19.7,Premium Shoppers,08-10-2024
TI-CMP-52102,Influencer,Tier 2 City Customers,10.0,Facebook,,2641.0,744.0,423.0,197964.0,600.03,-0.22,Tamil,13.7,Youth,07-08-2024
TI-CMP-25234,Influencer,Working Women,27.0,"YouTube, Instagram",60815.0,4332.0,2345.0,1205.0,302455.0,227.34,0.1,Hindi,,Youth,05-04-2025
,Social Media,Working Women,11.0,"YouTube, WhatsApp, Google",37497.0,4946.0,1586.0,586.0,220922.0,203.86,0.85,Hindi,,Premium Shoppers,05-09-2024
TI-CMP-32488,Paid Ads,Youth,10.0,Instagram,30146.0,1660.0,431.0,284.0,172104.0,,-0.03,English,7.88,College Students,04-01-2025
TI-CMP-56460,SEO,Working Women,30.0,"Email, Instagram, Facebook",62988.0,6719.0,1957.0,1374.0,579828.0,55.0,6.67,Tamil,15.96,Youth,24-10-2024
TI-CMP-4758,Social Media,,,Facebook,33425.0,1285.0,717.0,511.0,273385.0,328.24,0.63,Hindi,7.52,Tier 2 City Customers,30-07-2024
TI-CMP-2583,SEO,Premium Shoppers,5.0,Instagram,63546.0,2081.0,1061.0,339.0,267471.0,646.66,0.22,English,5.48,College Students,
,Email,Premium Shoppers,20.0,WhatsApp,20597.0,2877.0,1327.0,653.0,412696.0,188.93,2.35,Bengali,23.58,Premium Shoppers,09-03-2025
TI-CMP-52464,Email,Youth,17.0,Instagram,26523.0,3631.0,915.0,457.0,320357.0,504.51,0.39,Hindi,18.86,College Students,20-10-2024
TI-CMP-54771,Email,College Students,14.0,"YouTube, Google",72767.0,2975.0,1541.0,561.0,,396.71,-0.37,English,6.98,Youth,16-01-2025
TI-CMP-2281,Social Media,Premium Shoppers,14.0,"Instagram, Google, WhatsApp",50076.0,1249.0,263.0,138.0,71622.0,735.33,-0.29,Tamil,3.29,College Students,11-02-2025
TI-CMP-7132,Social Media,Youth,10.0,"Email, Facebook, Instagram",94431.0,2466.0,890.0,,226812.0,139.39,2.31,Tamil,,Working Women,08-02-2025
TI-CMP-43706,Influencer,College Students,8.0,"Instagram, Email",87630.0,11947.0,,,1227600.0,,5.07,Tamil,23.6,College Students,15-10-2024
,Influencer,Working Women,24.0,"Google, Facebook, Instagram",39126.0,5803.0,1877.0,1318.0,485024.0,56.28,5.54,Bengali,23.0,Youth,05-08-2024
TI-CMP-39228,Email,Premium Shoppers,23.0,"YouTube, Instagram, Facebook",61313.0,1971.0,769.0,611.0,428922.0,84.79,7.28,English,5.47,College Students,21-12-2024
TI-CMP-54292,SEO,Premium Shoppers,,"Facebook, Email, YouTube",14178.0,1857.0,835.0,476.0,125188.0,554.38,-0.53,Bengali,22.34,College Students,04-07-2024
TI-CMP-51458,Influencer,Premium Shoppers,17.0,"Google, Facebook",14443.0,988.0,317.0,197.0,78603.0,837.56,-0.52,Tamil,10.4,Premium Shoppers,24-11-2024
TI-CMP-48667,SEO,,15.0,"Google, YouTube, Email",13061.0,1223.0,343.0,248.0,62744.0,616.48,-0.59,English,13.89,Premium Shoppers,09-11-2024
TI-CMP-2182,Social Media,Youth,13.0,Email,58394.0,5326.0,1640.0,737.0,167299.0,100.35,1.26,English,13.19,Youth,24-08-2024
TI-CMP-47419,Influencer,Youth,9.0,"Instagram, Google",87514.0,11416.0,5349.0,4270.0,1729350.0,53.63,6.55,Hindi,24.04,Working Women,07-01-2025
TI-CMP-2372,SEO,Tier 2 City Customers,6.0,"Email, Google",57278.0,2981.0,662.0,525.0,213675.0,212.9,0.91,Bengali,7.28,Tier 2 City Customers,18-07-2024
TI-CMP-22987,Influencer,College Students,17.0,"Google, Facebook",92938.0,5985.0,2906.0,915.0,,210.67,0.48,Bengali,10.55,Working Women,29-10-2024
TI-CMP-17507,Paid Ads,Tier 2 City Customers,5.0,,99057.0,8988.0,4475.0,2131.0,909937.0,97.93,3.36,Tamil,15.74,Youth,21-11-2024
TI-CMP-41579,Email,Premium Shoppers,8.0,"Google, YouTube, Instagram",67265.0,5736.0,2780.0,1916.0,404276.0,47.23,3.47,Bengali,15.51,College Students,06-05-2025
,Influencer,Tier 2 City Customers,12.0,WhatsApp,31840.0,4530.0,2086.0,1205.0,800120.0,231.6,1.87,Hindi,24.56,Youth,26-04-2025
TI-CMP-16006,Social Media,Working Women,,"Instagram, Google",79989.0,5006.0,2511.0,833.0,649740.0,297.58,1.62,Hindi,10.44,Tier 2 City Customers,
TI-CMP-3710,Social Media,Tier 2 City Customers,,Instagram,91804.0,4215.0,2045.0,913.0,298551.0,122.84,1.66,Hindi,7.81,Working Women,25-02-2025
TI-CMP-18112,Social Media,Tier 2 City Customers,21.0,"Facebook, Email",71123.0,7990.0,2535.0,1023.0,493086.0,218.2,1.21,Hindi,16.24,Premium Shoppers,14-03-2025
TI-CMP-36867,Paid Ads,Working Women,22.0,"Instagram, YouTube, Facebook",,1395.0,432.0,198.0,88704.0,1492.27,-0.7,English,3.02,Premium Shoppers,28-09-2024
TI-CMP-53200,Paid Ads,Premium Shoppers,28.0,Email,15648.0,,390.0,286.0,149292.0,482.6,0.08,English,10.27,College Students,14-08-2024
TI-CMP-46987,Paid Ads,College Students,7.0,Email,98070.0,12369.0,5048.0,2518.0,1820514.0,38.07,17.99,Bengali,20.33,College Students,09-11-2024
TI-CMP-11915,Social Media,Premium Shoppers,30.0,"WhatsApp, YouTube, Facebook",60897.0,2295.0,1011.0,327.0,83712.0,218.12,0.17,Bengali,5.97,Working Women,14-04-2025
TI-CMP-41672,Influencer,College Students,9.0,"YouTube, WhatsApp",89771.0,10590.0,4332.0,2598.0,,33.64,16.57,English,19.52,Youth,03-12-2024
,Paid Ads,Youth,25.0,"Facebook, WhatsApp, Google",37513.0,969.0,316.0,221.0,89063.0,517.89,-0.22,Bengali,4.01,Premium Shoppers,02-01-2025
TI-CMP-49956,Influencer,Working Women,,Email,17740.0,2567.0,1200.0,865.0,353785.0,243.37,0.68,Bengali,26.11,Working Women,16-04-2025
TI-CMP-27443,Social Media,Tier 2 City Customers,20.0,"WhatsApp, Google, Email",69116.0,4695.0,951.0,686.0,417774.0,362.7,,Tamil,9.16,Tier 2 City Customers,28-09-2024
TI-CMP-8920,SEO,Premium Shoppers,16.0,"Facebook, YouTube, WhatsApp",89547.0,,2997.0,1766.0,505076.0,77.87,2.67,English,12.09,Tier 2 City Customers,14-08-2024
TI-CMP-13687,SEO,Tier 2 City Customers,18.0,,65095.0,1466.0,412.0,318.0,230232.0,293.55,1.47,Tamil,3.37,Tier 2 City Customers,19-01-2025
TI-CMP-30563,Paid Ads,Tier 2 City Customers,12.0,"Facebook, WhatsApp",82438.0,5915.0,3368.0,1710.0,393300.0,57.03,3.03,Hindi,13.33,Youth,
TI-CMP-6683,Social Media,Tier 2 City Customers,17.0,,76234.0,6043.0,1823.0,742.0,263410.0,110.58,,English,11.29,Premium Shoppers,25-04-2025
TI-CMP-48791,Influencer,College Students,22.0,"Facebook, WhatsApp",86172.0,5625.0,2844.0,1033.0,294405.0,187.73,0.52,Bengali,11.03,Youth,19-03-2025
TI-CMP-31393,Influencer,College Students,29.0,"Email, Facebook",17573.0,1103.0,588.0,326.0,256888.0,512.23,0.54,Tamil,11.48,Premium Shoppers,17-09-2024
TI-CMP-17033,Influencer,Tier 2 City Customers,17.0,"WhatsApp, Google",54488.0,5874.0,2851.0,2161.0,1616428.0,33.55,21.29,Hindi,19.98,Working Women,10-12-2024
TI-CMP-37675,Paid Ads,College Students,29.0,"Instagram, Google, Email",69029.0,7880.0,1636.0,1111.0,346632.0,147.01,1.12,Hindi,15.39,Premium Shoppers,10-02-2025
TI-CMP-10750,Email,Premium Shoppers,25.0,"Email, YouTube, WhatsApp",77662.0,4826.0,2805.0,1818.0,1383498.0,37.98,19.04,Hindi,12.17,College Students,02-09-2024
TI-CMP-2584,Paid Ads,,29.0,"WhatsApp, YouTube",19175.0,886.0,528.0,,172744.0,917.82,-0.34,Hindi,8.87,Premium Shoppers,02-10-2024
TI-CMP-2410,,Youth,29.0,YouTube,91626.0,,3807.0,2608.0,1880368.0,71.99,9.01,English,14.02,Tier 2 City Customers,10-04-2025
TI-CMP-41489,Social Media,Premium Shoppers,22.0,"YouTube, Google, WhatsApp",60265.0,2879.0,808.0,472.0,269040.0,156.97,2.63,English,6.9,College Students,24-01-2025
TI-CMP-35966,Influencer,Premium Shoppers,22.0,"YouTube, WhatsApp",71972.0,6211.0,2221.0,1266.0,410184.0,132.02,1.45,Tamil,,Working Women,
TI-CMP-7887,SEO,Premium Shoppers,7.0,"Email, Instagram, Facebook",55142.0,6592.0,2745.0,1171.0,845462.0,140.23,4.15,Tamil,19.06,Working Women,30-05-2025
TI-CMP-37529,SEO,,10.0,"Instagram, Facebook, Email",59736.0,7015.0,3742.0,1798.0,753362.0,56.2,,Tamil,21.02,Tier 2 City Customers,30-09-2024
TI-CMP-37515,Influencer,Tier 2 City Customers,25.0,"Email, YouTube",76511.0,2441.0,861.0,458.0,183658.0,449.56,-0.11,English,4.91,Tier 2 City Customers,29-05-2025
TI-CMP-13645,Social Media,Tier 2 City Customers,18.0,"WhatsApp, Instagram",,7530.0,3391.0,2137.0,784279.0,101.04,2.63,Bengali,13.83,College Students,20-03-2025
TI-CMP-26450,Social Media,Youth,24.0,WhatsApp,90555.0,4101.0,,1658.0,920190.0,99.34,4.59,English,8.79,,12-10-2024
TI-CMP-15759,Paid Ads,Working Women,19.0,"Instagram, Google",91878.0,12616.0,4834.0,2684.0,1392996.0,,25.82,,21.91,Tier 2 City Customers,18-07-2024
TI-CMP-23823,Paid Ads,College Students,17.0,Email,73550.0,7036.0,3605.0,1706.0,1096958.0,54.14,10.88,Bengali,16.79,Tier 2 City Customers,16-02-2025
TI-CMP-12321,,College Students,11.0,"Facebook, Email",24861.0,3358.0,891.0,372.0,267096.0,167.15,3.3,Tamil,18.59,Youth,07-02-2025
TI-CMP-19466,SEO,Tier 2 City Customers,27.0,"WhatsApp, Email, Facebook",88795.0,5839.0,3135.0,2382.0,,110.2,2.48,Tamil,12.79,Tier 2 City Customers,
TI-CMP-45996,Paid Ads,Premium Shoppers,28.0,"Google, WhatsApp, YouTube",,9509.0,5391.0,3640.0,964600.0,30.83,7.6,Hindi,22.41,Working Women,05-02-2025
TI-CMP-49546,Paid Ads,Working Women,25.0,"Google, YouTube, WhatsApp",18078.0,1612.0,610.0,185.0,133385.0,850.79,-0.15,Bengali,13.31,Tier 2 City Customers,08-01-2025
TI-CMP-54316,Email,Premium Shoppers,22.0,"Email, Instagram",85982.0,4912.0,1637.0,508.0,106680.0,229.73,-0.09,Tamil,8.21,Tier 2 City Customers,16-02-2025
TI-CMP-14649,SEO,Premium Shoppers,11.0,Google,66447.0,2603.0,1333.0,445.0,159310.0,388.2,-0.08,English,6.59,Premium Shoppers,06-03-2025
,Influencer,Youth,28.0,YouTube,91416.0,10979.0,5094.0,3479.0,1398558.0,44.4,8.05,Bengali,21.39,College Students,29-01-2025
TI-CMP-42543,,Youth,9.0,"Facebook, Google, WhatsApp",44732.0,2904.0,797.0,456.0,219336.0,212.32,1.27,Bengali,9.29,College Students,22-11-2024
TI-CMP-53242,Paid Ads,Premium Shoppers,10.0,WhatsApp,41725.0,3906.0,1156.0,413.0,134638.0,305.4,0.07,Bengali,13.12,,16-03-2025
TI-CMP-9450,Social Media,Premium Shoppers,22.0,,,1500.0,768.0,477.0,234684.0,343.68,0.43,,9.61,Working Women,
TI-CMP-53185,Email,College Students,27.0,"Google, Instagram",40005.0,1419.0,500.0,206.0,61594.0,515.56,-0.42,Hindi,5.31,Working Women,26-07-2024
TI-CMP-11575,Social Media,,18.0,"YouTube, Facebook, WhatsApp",74155.0,9209.0,3411.0,2152.0,469136.0,131.39,0.66,Tamil,19.92,Youth,31-07-2024
,Influencer,Youth,24.0,"Facebook, Email",43926.0,2884.0,1414.0,,577274.0,124.01,3.34,,12.23,Youth,07-04-2025
